 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 39 397 11 1 ZTF_g 943461944115 0 2.0725 85.2838 4.78851 26.2212 2.58153e-05 0.0286803 -0.087981 4.03954e-05 196 30. 0.068637 0.055753 20.626 26.2212 3 2458697.9619444 397120141 10992.0399333491 60.5560680747254 201.91818325673 17.8850217408088 10570.6896818909 58.9855891819757 180.41497987332 1.05809286618688 3.02124716304239 18.3890001296997 0.0540000014007092 3.33299994468689 0.331000000238419 2458286.943785 2458351.920660 0
 40 397 11 1 ZTF_r 944418724115 0 1.4611 28.6719 8.34584 24.1464 0.000856352 0.13956 0.186145 0.00136993 138 30. 0.075815 0.067837 18.2204 24.1464 3 2458698.9187269 397120241 1595.83886819614 37.1031120954529 47.8446631395633 2.14808923868038 1438.13444888084 64.0599381882289 22.6010266023488 1.04397924327513 2.76432555898864 18.0350002288818 0.0579999983310699 4.34100008010864 0.252000004053116 2458312.941296 2458364.863900 0
 41 397 11 1 ZTF_g 944455724115 0 1.9102 86.1625 4.895 26.184 2.26861e-05 0.0269713 -0.0396612 3.68482e-05 192 30. 0.063516 0.057112 20.6827 26.184 3 2458698.9557292 397120141 11352.6216744384 62.5939551215013 201.752336118816 19.4461144981862 11059.2270932133 61.8615893527819 179.977781697214 1.0679316029711 3.02124716304239 18.3890001296997 0.0540000014007092 3.33299994468689 0.331000000238419 2458286.943785 2458351.920660 0
 42 397 11 1 ZTF_r 945377964115 0 1.4669 164.999 6.514 26.1853 1.71468e-05 0.0227201 0.119357 2.64879e-05 192 30. 0.077939 0.069038 20.5554 26.1853 3 2458699.877963 397120241 9258.14411160529 56.7312178196683 181.533437442159 25.7764289400686 8596.50681817106 60.7756134000997 142.399299686484 1.0334211943261 2.76432555898864 18.0350002288818 0.0579999983310699 4.34100008010864 0.252000004053116 2458312.941296 2458364.863900 0
 43 397 11 1 ZTF_r 945378864115 0 1.5574 164.832 6.48986 26.188 2.20749e-05 0.0260707 0.130609 3.40169e-05 194 30. 0.0666 0.066494 20.517 26.188 1 2458699.8788657 397120241 8972.97194719128 55.5862773984302 179.5657569811 22.9332721023447 8476.57345551836 59.2114261570789 144.121907194088 1.0352852122897 2.76432555898864 18.0350002288818 0.0579999983310699 4.34100008010864 0.252000004053116 2458312.941296 2458364.863900 0
 44 397 11 1 ZTF_g 945439544115 0 1.9675 84.3332 4.8953 26.1674 2.43885e-05 0.0276681 -0.0348992 3.87658e-05 192 30. 0.066614 0.058824 20.6282 26.1674 1 2458699.9395486 397120141 11274.0956727959 61.9014892612068 202.598123905602 17.0853504527206 11173.7883152315 61.256959419851 183.637002700662 1.06776222828481 3.02124716304239 18.3890001296997 0.0540000014007092 3.33299994468689 0.331000000238419 2458286.943785 2458351.920660 0
 45 397 11 1 ZTF_g 945440454115 0 1.9095 84.5829 4.87719 26.1863 2.05271e-05 0.0254094 -0.0622642 3.20086e-05 192 30. 0.066627 0.060955 20.6521 26.1863 3 2458699.9404514 397120141 11429.4551210331 62.049768946119 204.899151093829 18.9762947135558 11247.779941635 61.5730599266063 183.904038554838 1.06234130388717 3.02124716304239 18.3890001296997 0.0540000014007092 3.33299994468689 0.331000000238419 2458286.943785 2458351.920660 0
 46 397 11 1 ZTF_r 946457124115 0 1.6198 171.053 5.74434 26.2451 1.88664e-05 0.0244053 0.128102 2.97929e-05 192 30. 0.065121 0.060852 20.6809 26.2451 3 2458700.9571296 397120241 9508.89678047924 55.9504532851058 189.052021211996 20.425246505491 9203.63500018592 58.7134427089616 157.810913207245 1.03572454102353 2.76432555898864 18.0350002288818 0.0579999983310699 4.34100008010864 0.252000004053116 2458312.941296 2458364.863900 0
 47 397 11 1 ZTF_g 947453424115 0 1.9197 82.1701 4.79489 26.1466 2.4772e-05 0.0283927 -0.0524989 3.97683e-05 193 30. 0.065104 0.057813 20.6405 26.1466 3 2458701.9534259 397120141 11510.0586836857 62.5764673976805 204.60738105655 19.5686362914115 11292.5552866703 61.2338279111422 185.659000654661 1.06089666242302 3.02124716304239 18.3890001296997 0.0540000014007092 3.33299994468689 0.331000000238419 2458286.943785 2458351.920660 0
 48 397 11 1 ZTF_r 949458584115 0 1.7255 169.106 6.03452 26.2229 2.41917e-05 0.0277427 0.122817 3.80224e-05 194 30. 0.063898 0.057743 20.5641 26.2229 1 2458703.958588 397120241 9673.71111080731 57.6989461186569 186.500514440719 19.2344198123113 9314.69107712883 61.8011462094222 151.735471469678 1.03493468268266 2.76432555898864 18.0350002288818 0.0579999983310699 4.34100008010864 0.252000004053116 2458312.941296 2458364.863900 0
 49 397 11 1 ZTF_g 949499754115 0 2.2012 83.5713 7.72694 26.1818 4.98325e-05 0.0391775 -0.0560464 8.18066e-05 186 30. 0.065739 0.056421 20.0487 26.1818 3 2458703.9997569 397120141 11405.0642074455 69.9112132299735 181.470358333716 9.37263444656878 11283.4870031024 80.4637218064231 141.175198987078 1.06806161650286 3.02124716304239 18.3890001296997 0.0540000014007092 3.33299994468689 0.331000000238419 2458286.943785 2458351.920660 0
 50 397 11 1 ZTF_r 950477904115 0 2.5477 174.031 5.96605 26.2442 2.07517e-05 0.0256892 0.135647 3.27281e-05 193 30. 0.071258 0.059937 20.2654 26.2442 3 2458704.9779051 397120241 9116.75849667594 59.6315732396691 170.066582345355 5.93665516708641 9557.7340358026 65.5026465180045 146.896445196184 1.0683690837927 2.76432555898864 18.0350002288818 0.0579999983310699 4.34100008010864 0.252000004053116 2458312.941296 2458364.863900 0
 51 397 11 1 ZTF_r 951458594115 0 1.9146 175.293 6.0372 26.2657 1.65642e-05 0.022725 0.118008 2.55702e-05 194 30. 0.06663 0.053995 20.5171 26.2657 3 2458705.9585995 397120241 9952.15121840385 57.9869370556885 190.915679715989 22.7562560781712 9373.73342071119 60.7523932487775 155.333239564294 1.03265264377879 2.76432555898864 18.0350002288818 0.0579999983310699 4.34100008010864 0.252000004053116 2458312.941296 2458364.863900 0
 52 397 11 1 ZTF_g 951481724115 0 2.4227 87.8634 4.99346 26.2606 3.15847e-05 0.03149 -0.106405 4.88421e-05 193 30. 0.071365 0.057982 20.547 26.2606 3 2458705.9817245 397120141 11714.8142764534 63.18122533841 206.253897751101 17.4905707262027 11308.1502047361 64.3889201111611 176.805438378598 1.05657215661147 3.02124716304239 18.3890001296997 0.0540000014007092 3.33299994468689 0.331000000238419 2458286.943785 2458351.920660 0
 53 397 11 1 ZTF_r 952400324115 0 1.571 174.023 6.79626 26.2478 2.14307e-05 0.0256817 0.128141 3.36361e-05 193 30. 0.062223 0.064702 20.5195 26.2478 1 2458706.9003241 397120241 9851.17146341977 59.3616313652528 184.602191169092 23.6053676876345 9221.2671776045 63.5110584645703 146.16939422871 1.03634354185011 2.76432555898864 18.0350002288818 0.0579999983310699 4.34100008010864 0.252000004053116 2458312.941296 2458364.863900 0
 54 397 11 1 ZTF_r 952401234115 0 1.5789 174.767 6.75553 26.2744 1.77864e-05 0.0234 0.117563 2.76248e-05 193 30. 0.063289 0.060804 20.5607 26.2744 3 2458706.9012384 397120241 9713.02828567069 58.8421777113082 183.620310415286 20.0821397722545 9173.72882561515 65.3999785337237 141.215863126056 1.03339984130687 2.76432555898864 18.0350002288818 0.0579999983310699 4.34100008010864 0.252000004053116 2458312.941296 2458364.863900 0
 55 397 11 1 ZTF_g 952439174115 0 2.0492 87.7496 4.80848 26.2175 2.46972e-05 0.0272809 -0.0486573 3.77587e-05 191 30. 0.072817 0.063162 20.6548 26.2175 1 2458706.9391782 397120141 10971.2512141982 61.805051600356 197.4635712235 15.0178646696831 10886.5746888198 61.5863879788961 177.95972057109 1.07189841564888 3.02124716304239 18.3890001296997 0.0540000014007092 3.33299994468689 0.331000000238419 2458286.943785 2458351.920660 0
 56 397 11 1 ZTF_r 953466044115 0 1.7371 176.243 5.76562 26.2564 2.18036e-05 0.0261662 0.122412 3.38438e-05 196 30. 0.065466 0.05534 20.6489 26.2564 3 2458707.9660417 397120241 9289.7327439797 55.8284363766228 185.098353929741 16.8904287928696 9178.266541592 57.46972835014 160.781736056315 1.04287520152108 2.76432555898864 18.0350002288818 0.0579999983310699 4.34100008010864 0.252000004053116 2458312.941296 2458364.863900 0
 57 397 11 1 ZTF_g 954459324115 0 2.0974 88.6683 8.196 26.232 3.91485e-05 0.0356336 -0.0316369 6.46388e-05 192 30. 0.064439 0.060274 20.0849 26.232 3 2458708.9593287 397120141 9915.36900124467 66.3837324536093 166.150638699432 7.91793592918006 9942.2639389846 79.5114778112528 125.884035037069 1.0773295011159 3.02124716304239 18.3890001296997 0.0540000014007092 3.33299994468689 0.331000000238419 2458286.943785 2458351.920660 0
 58 397 11 1 ZTF_r 955391974115 0 8.9109 175.288 12.8704 26.2314 3.58211e-05 0.0335297 0.147335 5.56072e-05 193 30. 0.071578 0.065226 19.4679 26.2314 1 2458709.8919792 397120241 8133.89745061568 80.2352863378138 112.768573552025 3.40961284610157 8214.30734344889 113.822016454167 72.6540561627321 1.07617048115141 2.76432555898864 18.0350002288818 0.0579999983310699 4.34100008010864 0.252000004053116 2458312.941296 2458364.863900 0
 59 397 11 1 ZTF_r 955393364115 0 1.6032 175.387 12.8263 26.2569 2.70082e-05 0.0289367 0.131278 4.2237e-05 192 30. 0.065019 0.067453 19.8281 26.2569 3 2458709.8933681 397120241 8723.10888338645 70.681453860709 137.284219992697 8.3541954532562 8464.55938439329 107.063993210965 79.5932266608386 1.0374456437662 2.76432555898864 18.0350002288818 0.0579999983310699 4.34100008010864 0.252000004053116 2458312.941296 2458364.863900 0
 60 397 11 1 ZTF_g 955463074115 0 1.804 89.3818 13.0932 26.2304 4.62919e-05 0.0373479 -0.00289923 8.31547e-05 174 30. 0.061103 0.05836 19.6837 26.2304 1 2458709.9630787 397120141 9796.58804224602 80.1014596843948 136.047077425467 6.24168995428522 9508.51304975384 116.698094386532 82.0283611530856 1.06652777536374 3.02124716304239 18.3890001296997 0.0540000014007092 3.33299994468689 0.331000000238419 2458286.943785 2458351.920660 0
 61 397 11 1 ZTF_g 955463984115 0 1.8849 89.6152 12.9583 26.2234 5.33396e-05 0.0392914 -0.0192315 0.000101897 167 30. 0.061396 0.059021 19.6552 26.2234 3 2458709.9639815 397120141 9662.79458279175 83.6677230071578 128.469371156529 5.06153645336109 9459.40128106054 124.281259077114 76.6254780781179 1.06770141459754 3.02124716304239 18.3890001296997 0.0540000014007092 3.33299994468689 0.331000000238419 2458286.943785 2458351.920660 0
 62 397 11 1 ZTF_r 956421934115 0 1.6683 176.796 14.9774 26.2509 3.42639e-05 0.032499 0.137747 5.33952e-05 192 30. 0.065454 0.063309 19.6413 26.2509 3 2458710.9219329 397120241 8184.5004467807 73.8322355463864 123.310755708783 6.40562843368831 8180.89460476342 119.085846690745 69.1601364014454 1.04177010739488 2.76432555898864 18.0350002288818 0.0579999983310699 4.34100008010864 0.252000004053116 2458312.941296 2458364.863900 0
 63 397 11 1 ZTF_r 957419004115 0 1.7878 175.762 15.5677 26.2518 3.44922e-05 0.0324612 0.130167 5.34291e-05 193 30. 0.061535 0.061106 19.5348 26.2518 3 2458711.9190046 397120241 7527.53859495006 77.9768713498537 107.384595582003 4.24198790683899 7362.31381131368 129.352993097781 57.2997906033768 1.0410757622337 2.76432555898864 18.0350002288818 0.0579999983310699 4.34100008010864 0.252000004053116 2458312.941296 2458364.863900 0
 64 397 11 1 ZTF_r 958418294115 0 2.0524 177.241 19.3334 26.2687 4.36242e-05 0.0364267 0.133904 6.72662e-05 192 30. 0.069549 0.063198 19.1942 26.2687 1 2458712.9182986 397120241 6851.21325124895 96.7803283989131 78.7472135361033 2.32729567538146 6757.52693561599 158.742528772921 42.8558075829366 1.05197920418501 2.76432555898864 18.0350002288818 0.0579999983310699 4.34100008010864 0.252000004053116 2458312.941296 2458364.863900 0
 65 397 11 1 ZTF_r 958419204115 0 2.0999 175.829 19.2851 26.2711 3.87779e-05 0.0345696 0.120915 5.99167e-05 192 30. 0.066077 0.055423 19.1803 26.2711 3 2458712.9192014 397120241 6936.79868149628 91.2258421448461 84.5855174712214 2.75750894937268 6901.17748613118 148.641638229348 46.740989915887 1.04563648704509 2.76432555898864 18.0350002288818 0.0579999983310699 4.34100008010864 0.252000004053116 2458312.941296 2458364.863900 0
 66 397 11 1 ZTF_r 962417844115 0 1.5162 176.136 12.2727 26.283 2.60369e-05 0.028036 0.112026 3.99375e-05 193 30. 0.06876 0.065424 19.9439 26.283 1 2458716.9178472 397120241 5702.03258246497 59.8856121310091 105.916105270443 5.38910668874051 5447.8935778899 96.0060009417348 57.1275274543473 1.03521819488785 2.76432555898864 18.0350002288818 0.0579999983310699 4.34100008010864 0.252000004053116 2458312.941296 2458364.863900 0
 67 397 11 1 ZTF_r 962419754115 0 1.6223 176.341 12.3339 26.257 3.34167e-05 0.0319518 0.120384 5.14427e-05 193 30. 0.063745 0.064958 19.8635 26.257 3 2458716.9197569 397120241 5776.57420800204 60.514311765875 106.185950655617 5.33316316864348 5475.05932401285 96.2863441766665 57.2452325477618 1.03518667197246 2.76432555898864 18.0350002288818 0.0579999983310699 4.34100008010864 0.252000004053116 2458312.941296 2458364.863900 0
 68 397 11 1 ZTF_r 965397654115 0 2.159 170.478 7.4563 26.2328 2.23533e-05 0.0260939 0.121694 3.41992e-05 193 30. 0.0727 0.062873 20.1508 26.2328 1 2458719.8976505 397120241 4544.63957224381 48.2383664674835 104.800089686953 3.87900963338426 4634.01699399337 65.590611572654 71.1264501612101 1.04182667890524 2.76432555898864 18.0350002288818 0.0579999983310699 4.34100008010864 0.252000004053116 2458312.941296 2458364.863900 0
 69 397 11 1 ZTF_g 965483484115 0 3.0477 84.6336 7.273 26.1712 3.40226e-05 0.0321707 -0.0013475 6.07849e-05 178 30. 0.079059 0.076489 19.9065 26.1712 1 2458719.9834838 397120141 4297.80614460258 55.4154270227354 86.2722131854723 1.76775508741551 4516.68234513253 70.8164960162107 64.20965052483 1.11720336372704 3.02124716304239 18.3890001296997 0.0540000014007092 3.33299994468689 0.331000000238419 2458286.943785 2458351.920660 0
 70 397 11 1 ZTF_g 968416714115 0 1.8067 84.4258 5.01135 26.1646 2.38812e-05 0.0274392 -0.0439155 3.80943e-05 193 30. 0.060069 0.059464 20.6814 26.1646 1 2458722.916713 397120141 3746.75145974469 39.4043066792674 105.770850326114 5.46880201350465 3531.58271715935 46.3542396914771 76.699955680697 1.06369775402582 3.02124716304239 18.3890001296997 0.0540000014007092 3.33299994468689 0.331000000238419 2458286.943785 2458351.920660 0
 71 397 11 1 ZTF_g 971376194115 0 1.8217 86.318 5.14929 26.2132 2.59217e-05 0.0282522 -0.0570391 4.04211e-05 192 30. 0.066624 0.05902 20.6696 26.2132 1 2458725.8761921 397120141 3138.78142377388 37.8365263576306 92.2793690230501 4.13301601329966 2938.68190545366 48.0832953637952 61.5281060663596 1.05913132952203 3.02124716304239 18.3890001296997 0.0540000014007092 3.33299994468689 0.331000000238419 2458286.943785 2458351.920660 0
 72 397 11 1 ZTF_r 971483294115 0 2.1287 170.393 6.92766 26.2482 1.78289e-05 0.0236731 0.1109 2.75954e-05 195 30. 0.071111 0.060563 20.2908 26.2482 1 2458725.9832986 397120241 4529.95674407379 44.352558770465 113.613562016827 6.44696341330046 4289.86635172743 58.6752680998715 73.6044161071817 1.03113948532466 2.76432555898864 18.0350002288818 0.0579999983310699 4.34100008010864 0.252000004053116 2458312.941296 2458364.863900 0
 73 397 11 1 ZTF_r 976401364115 0 1.5403 164.626 6.93531 26.1868 2.06224e-05 0.0254252 0.114345 3.17504e-05 196 30. 0.065893 0.067152 20.4544 26.1868 1 2458730.9013657 397120241 4208.14869953083 42.9789392437726 108.915624567408 6.48875753192925 3885.64598796969 57.6050785247845 67.9074855453221 1.03173601383057 2.76432555898864 18.0350002288818 0.0579999983310699 4.34100008010864 0.252000004053116 2458312.941296 2458364.863900 0
 74 397 11 1 ZTF_g 976469914115 0 2.2539 78.0817 5.75157 26.0959 4.29828e-05 0.037069 -0.0546928 6.8341e-05 194 30. 0.070946 0.060895 20.2648 26.0959 1 2458730.969919 397120141 1889.48203181165 37.0202232586918 56.7751818422077 1.65648938427368 1886.61151292229 52.9807835265568 35.8491857534685 1.07365281791927 3.02124716304239 18.3890001296997 0.0540000014007092 3.33299994468689 0.331000000238419 2458286.943785 2458351.920660 0
 75 397 11 1 ZTF_r 979398754115 0 1.7213 172.291 6.56183 26.245 2.23509e-05 0.0259504 0.111937 3.44625e-05 192 30. 0.064452 0.058928 20.5123 26.245 1 2458733.89875 397120241 3993.59882060079 41.5094779648176 107.021729473568 5.68534674349729 3740.05861222275 54.363572424174 69.2604984231261 1.03411901366232 2.76432555898864 18.0350002288818 0.0579999983310699 4.34100008010864 0.252000004053116 2458312.941296 2458364.863900 0
 76 397 11 1 ZTF_g 979440834115 0 2.7318 85.2122 5.31506 26.1706 3.94726e-05 0.0351128 -0.0229038 6.20786e-05 191 30. 0.07436 0.06983 20.3107 26.1706 1 2458733.9408333 397120141 1679.35874499616 35.8354273836496 52.1297560852263 1.42169831796097 1711.73267530807 47.4444256406262 36.3216810002869 1.10634333617183 3.02124716304239 18.3890001296997 0.0540000014007092 3.33299994468689 0.331000000238419 2458286.943785 2458351.920660 0
 77 397 11 1 ZTF_r 982397114115 0 1.9383 173.568 9.37223 26.251 2.14497e-05 0.0257161 0.123394 3.30127e-05 193 30. 0.063332 0.061645 20.0081 26.251 1 2458736.8971181 397120241 3442.54967994729 48.8758956513148 78.3502323118989 2.74133261580674 3369.96985679645 76.2027485265789 44.5215804320962 1.04075749841196 2.76432555898864 18.0350002288818 0.0579999983310699 4.34100008010864 0.252000004053116 2458312.941296 2458364.863900 0
 78 397 11 1 ZTF_r 985355004115 0 1.9181 169.84 21.5942 26.2721 5.67358e-05 0.0416332 0.114715 8.76445e-05 192 30. 0.072111 0.065932 19.1386 26.2721 1 2458739.855 397120241 2978.98642190384 86.8178308118302 38.1693174813829 1.42405468887559 3108.32152076504 161.155811154157 19.4175824168762 1.03985851493449 2.76432555898864 18.0350002288818 0.0579999983310699 4.34100008010864 0.252000004053116 2458312.941296 2458364.863900 0
 79 397 11 1 ZTF_r 989368624115 0 2.1516 166.784 21.4611 26.214 6.77767e-05 0.0459271 0.146879 0.000103463 195 30. 0.070721 0.062482 19.0215 26.214 1 2458743.8686227 397120241 2405.83023661045 100.636191221603 26.5928931295939 1.14326659893667 2394.00252497446 177.656718024274 13.5661983206825 1.04533953578419 2.76432555898864 18.0350002288818 0.0579999983310699 4.34100008010864 0.252000004053116 2458312.941296 2458364.863900 0
 80 397 11 1 ZTF_g 989378684115 0 2.856 83.2242 19.6939 26.1842 9.61007e-05 0.0369263 -0.03313 0.000249426 90 30. 0.080167 0.066258 18.8301 26.1842 1 2458743.8786806 397120141 816.429364816633 122.697678979553 7.40179530163863 0.894587834896895 758.383453966106 181.35448368697 4.20993842909297 1.11530217069828 3.02124716304239 18.3890001296997 0.0540000014007092 3.33299994468689 0.331000000238419 2458286.943785 2458351.920660 0
 81 397 11 1 ZTF_g 992393324115 0 2.7252 85.9516 9.23297 26.2158 6.00595e-05 0.0406555 -0.0695062 0.000115065 163 30. 0.072906 0.060327 19.7192 26.2158 1 2458746.8933218 397120141 913.961763495623 53.1522722565835 19.1276225319217 1.00006758945644 783.696226390731 80.1778009117022 9.84031061707767 1.08752837585248 3.02124716304239 18.3890001296997 0.0540000014007092 3.33299994468689 0.331000000238419 2458286.943785 2458351.920660 0
 82 397 11 1 ZTF_r 995296134115 0 1.9714 163.083 7.13848 26.1775 3.10197e-05 0.0310451 0.132207 4.72548e-05 196 30. 0.064705 0.071529 20.3003 26.1775 1 2458749.7961343 397120241 1794.00228525578 35.4897293660148 56.2309091697884 2.42771456310767 1738.5470499542 54.6733967647175 32.0129417218191 1.04651502745956 2.76432555898864 18.0350002288818 0.0579999983310699 4.34100008010864 0.252000004053116 2458312.941296 2458364.863900 0
 83 397 11 1 ZTF_g 995320454115 0 2.3167 83.3292 5.57504 26.1509 4.231e-05 0.0368032 -0.0454991 6.58832e-05 194 30. 0.072623 0.074407 20.3587 26.1509 1 2458749.8204514 397120141 934.903177426742 31.2550109905038 33.2737524287229 1.10352979700734 941.60542241675 47.4679775673748 19.9702459993459 1.07411684667328 3.02124716304239 18.3890001296997 0.0540000014007092 3.33299994468689 0.331000000238419 2458286.943785 2458351.920660 0
 84 397 11 1 ZTF_r 1003321574115 0 2.5207 172.717 7.04637 26.2381 2.62647e-05 0.0292211 0.130704 4.08586e-05 197 30. 0.072596 0.062331 20.1536 26.2381 1 2458757.8215741 397120241 1370.4193647607 38.0982378786924 40.0132104950277 2.08978113946622 1421.02037638797 57.8186709436069 24.7427173097171 1.0690959377408 2.76432555898864 18.0350002288818 0.0579999983310699 4.34100008010864 0.252000004053116 2458312.941296 2458364.863900 0
 85 397 11 1 ZTF_r 1006296294115 0 2.0426 172.767 7.15302 26.2593 1.5553e-05 0.0217719 0.118789 2.36649e-05 193 30. 0.06488 0.058986 20.2748 26.2593 1 2458760.7962963 397120241 1259.03476214553 35.0855339476688 39.9176009335901 1.40551507171291 1292.73037034311 58.7426552346474 22.1548886165581 1.04122270048923 2.76432555898864 18.0350002288818 0.0579999983310699 4.34100008010864 0.252000004053116 2458312.941296 2458364.863900 0
 86 397 11 1 ZTF_g 1006352394115 0 2.4388 85.5665 5.78264 26.1909 3.32409e-05 0.0321506 -0.0507842 5.25841e-05 191 30. 0.071594 0.061595 20.3013 26.1909 1 2458760.8523958 397120141 770.716533580525 30.8643338080779 27.7774624637601 1.26085745575149 734.256544949415 45.8811959743097 16.1112148305579 1.08669722837038 3.02124716304239 18.3890001296997 0.0540000014007092 3.33299994468689 0.331000000238419 2458286.943785 2458351.920660 0
 87 397 11 1 ZTF_r 1009313544115 0 1.7594 171.545 8.4815 26.2426 2.1805e-05 0.0259629 0.133224 3.35068e-05 194 30. 0.069447 0.062919 20.2411 26.2426 1 2458763.8135417 397120241 1271.65081469319 36.8814695066864 38.3543350838623 1.43955911832434 1286.13989273442 64.3081397197518 20.1343426283599 1.04311103645421 2.76432555898864 18.0350002288818 0.0579999983310699 4.34100008010864 0.252000004053116 2458312.941296 2458364.863900 0
 88 397 11 1 ZTF_g 1009377534115 0 2.2933 83.2689 5.87229 26.1877 4.63352e-05 0.0383835 -0.084451 7.27711e-05 193 30. 0.07385 0.05928 20.3082 26.1877 1 2458763.8775347 397120141 718.770993772104 30.1225444168896 26.5432251146028 1.22130432073589 721.819842780508 47.7836576890329 15.2077378772588 1.06097037988839 3.02124716304239 18.3890001296997 0.0540000014007092 3.33299994468689 0.331000000238419 2458286.943785 2458351.920660 0
 89 397 11 1 ZTF_g 1012355004115 0 2.0121 83.87 15.5857 26.1607 7.31816e-05 0.0423927 -0.0206202 0.000152136 146 30. 0.067833 0.060648 19.3423 26.1607 1 2458766.855 397120141 655.796242846956 72.9914881159806 9.99427988227005 1.00968386044104 473.588636669509 128.074167263346 3.72267330385999 1.06631233195886 3.02124716304239 18.3890001296997 0.0540000014007092 3.33299994468689 0.331000000238419 2458286.943785 2458351.920660 0
 90 397 11 1 ZTF_r 1017271964115 0 2.3005 167.961 21.1306 26.2176 5.89291e-05 0.0425228 0.118335 8.87387e-05 192 30. 0.072771 0.065394 18.9633 26.2176 1 2458771.7719676 397120241 989.578698263633 95.9138525795909 11.4768790146445 1.06382161031989 1077.23523274212 165.383600380859 6.55742450591117 1.04703697001099 2.76432555898864 18.0350002288818 0.0579999983310699 4.34100008010864 0.252000004053116 2458312.941296 2458364.863900 0
 91 397 11 1 ZTF_r 1020199254115 0 2.2757 167.353 9.87116 26.2143 2.33076e-05 0.0265856 0.131605 3.60221e-05 193 30. 0.069771 0.060156 19.7956 26.2143 1 2458774.6992593 397120241 797.626912423235 50.4389239684602 17.5909294554276 1.00752942881131 808.196947883332 85.4565225341981 9.52110121847353 1.04776226540224 2.76432555898864 18.0350002288818 0.0579999983310699 4.34100008010864 0.252000004053116 2458312.941296 2458364.863900 0
 92 397 11 1 ZTF_r 1023202544115 0 2.5796 169.57 7.7781 26.2213 2.96192e-05 0.0304781 0.129393 4.53135e-05 194 30. 0.073592 0.06229 19.955 26.2213 1 2458777.7025463 397120241 693.819244769059 41.5573661769627 18.5717627896823 0.930721971197178 808.749717606377 65.3263750762528 12.463521702152 1.05779538841702 2.76432555898864 18.0350002288818 0.0579999983310699 4.34100008010864 0.252000004053116 2458312.941296 2458364.863900 0
 93 397 11 1 ZTF_g 1027213884115 0 3.0446 86.5192 6.26007 26.2005 4.48354e-05 0.0363567 -0.0570221 7.83732e-05 176 30. 0.09557 0.072361 20.0242 26.2005 1 2458781.7138889 397120141 545.078195220203 40.0182216456269 15.1515068005407 1.03031301362301 547.93782567523 57.0590604206527 9.66767090782732 1.09402039956378 3.02124716304239 18.3890001296997 0.0540000014007092 3.33299994468689 0.331000000238419 2458286.943785 2458351.920660 0
 94 397 11 1 ZTF_g 1031211814115 0 2.3799 85.8159 6.1513 26.2086 5.26107e-05 0.0407882 -0.0940851 8.19149e-05 192 30. 0.085045 0.063403 20.2478 26.2086 1 2458785.7118171 397120141 532.707417120631 31.3278446674674 18.9152910432741 1.17213184989417 486.54637201025 49.4462136626646 9.90618398328428 1.07218492698758 3.02124716304239 18.3890001296997 0.0540000014007092 3.33299994468689 0.331000000238419 2458286.943785 2458351.920660 0
 95 397 11 1 ZTF_g 1034189234115 0 2.997 84.8409 6.46339 26.1703 5.02372e-05 0.0385421 -0.0356213 9.02357e-05 171 30. 0.091684 0.067714 19.9898 26.1703 1 2458788.6892361 397120141 447.876332530448 38.2792233123925 13.0151685602765 1.09100311595086 507.320256725473 54.6101770628323 9.35241589228891 1.12817837604453 3.02124716304239 18.3890001296997 0.0540000014007092 3.33299994468689 0.331000000238419 2458286.943785 2458351.920660 0
 96 397 11 1 ZTF_r 1034251404115 0 3.7883 172.131 8.83399 26.2385 4.24653e-05 0.0362347 0.127717 6.57098e-05 193 30. 0.090661 0.068642 19.4973 26.2385 1 2458788.7514005 397120241 525.466961352796 55.922088268329 10.45241959559 1.06209618077593 585.760815454918 74.1184329676236 7.95626573090525 1.12648350804518 2.76432555898864 18.0350002288818 0.0579999983310699 4.34100008010864 0.252000004053116 2458312.941296 2458364.863900 0
 97 397 11 1 ZTF_r 1036205374115 0 1.8264 172.674 9.66268 26.2597 2.26076e-05 0.0262398 0.120144 3.44477e-05 194 30. 0.065509 0.06559 20.0938 26.2597 1 2458790.7053704 397120241 598.912857806227 36.2542338589845 18.3763691330506 1.26774376909815 536.242211245947 67.7375526819394 7.96978650714191 1.04358675355496 2.76432555898864 18.0350002288818 0.0579999983310699 4.34100008010864 0.252000004053116 2458312.941296 2458364.863900 0
 98 397 11 1 ZTF_g 1037273844115 0 2.3804 85.1847 6.8814 26.1922 4.36731e-05 0.0367462 -0.0702719 6.97343e-05 188 30. 0.078349 0.068178 20.1348 26.1922 1 2458791.7738426 397120141 504.128672451094 35.8644663428912 15.6362219648708 1.11715621216208 473.890006339398 57.2001261517835 8.3405704653754 1.08319250098891 3.02124716304239 18.3890001296997 0.0540000014007092 3.33299994468689 0.331000000238419 2458286.943785 2458351.920660 0
